id,name,voltage,amperage,authentication_membership_card,capacity,fee,note,opening_hours,operator,socket_schuko,socket_type2,socket_type2_output,lon,lat
"node/1272542307",null,null,null,null,"2",null,null,null,"innogy",null,null,null,13.315155,52.4932386
"node/1272542308",null,"400","32",null,"2",null,"Schloßstraße vor Sammlung Berggruen",null,"RWE-Effizienz",null,"2",null,13.2957556,52.5190778
"node/1272542309",null,"400","32",null,"2",null,"Otto-Suhr-Allee Nähe Rathaus Charlottenburg",null,"innogy",null,"2",null,13.3094096,52.5166652
"node/1272542310",null,"400","32",null,"2",null,"Fasanenstraße Südwest vor Eckhaus Kantstraße",null,"innogy",null,"2",null,13.3277355,52.5052667
"node/1272542311",null,"400","32",null,"2",null,null,null,"RWE-Effizienz",null,"2",null,13.3297794,52.5129985
"node/1272843199",null,"400","32",null,"2",null,null,null,"RWE-Effizienz",null,"2",null,13.4050338,52.5358036
"node/1272843200",null,"400","32",null,"2",null,"Bellevuestraße (Sony Center)",null,"Innogy",null,"2",null,13.3729792,52.5106917
"node/1272843201",null,"400","32",null,"2",null,"Grunerstraße; Parkhaus ALEXA Säule Rechts",null,"RWE-Effizienz",null,"2",null,13.4163073,52.5194446
"node/1272843202",null,"400","32",null,"2",null,null,null,"RWE-Effizienz",null,"2",null,13.3623286,52.5232019
"node/1272843203",null,"400","32",null,"2",null,null,"24/7","innogy",null,"2",null,13.3688928,52.5359318
"node/1272843204",null,"400","32",null,"2",null,"Voltairestraße / Alexanderstraße",null,"RWE-Effizienz",null,"2",null,13.4172844,52.5177552
"node/1272843206",null,"400","32",null,null,null,null,null,"BWB",null,"2",null,13.4285194,52.5107
"node/1272843208",null,"400","32",null,null,null,"Neue Jüdenstraße (Stralauer Straße)",null,"innogy",null,"2",null,13.4104844,52.5158333
"node/1272843209",null,"400","32",null,"2",null,"Luisenstraße / Schiffbauerdamm",null,"RWE-Effizienz",null,"2",null,13.3806812,52.5200524
"node/1272843210",null,"400","32",null,"2",null,"Torstraße / Bergstraße","24/7","innogy",null,"2",null,13.3958828,52.5291165
"node/1272843211",null,"400","32",null,"2",null,null,null,"RWE-Effizienz",null,"2",null,13.3904661,52.5193073
"node/1272843213",null,"400","32",null,"2",null,null,null,"RWE-Effizienz",null,"2",null,13.3957562,52.5343955
"node/1272843214",null,"400","32",null,"2",null,"Grunerstraße; Parkhaus ALEXA Säule Links",null,"RWE-Effizienz",null,"2",null,13.4162781,52.5194901
"node/1272843215",null,"400","32",null,"2",null,null,null,"innogy",null,"2",null,13.3897356,52.5156102
"node/1272860254",null,"400","32",null,null,null,null,null,"Golf- und Countryclub Seddiner See",null,null,null,13.0280556,52.2835938
"node/1272860301",null,"400","32",null,null,null,null,null,"ADAC",null,null,null,11.6263009,52.1577564
"node/1272860317",null,"400","32",null,null,null,null,null,"Golf- und Countryclub Seddiner See",null,null,null,13.0280556,52.2836111
"node/1277269434",null,null,null,null,"1",null,null,null,"Stadtwerke Wolfratshausen",null,null,null,11.4285673,47.9056136
"node/1279143831",null,"400;230","32;16",null,"2",null,"von Hersteller Bauer gespendet, in 2014 mit Stadtwerke Augsburg Karocard nutzbar",null,"LEW",null,"2","22kW",10.916776,48.3494871
"node/1279163915","BA-1642-1",null,null,null,null,null,null,null,"BEW",null,"2",null,7.3991572,51.1190375
"node/1286484167",null,"400","32",null,null,null,null,null,"Lechwerke AG",null,"2",null,10.7593582,48.181168
"node/1286713393","bike-energy Ladestation",null,null,null,"2",null,null,null,"Stadtwerke Neuss Energie und Wasser GmbH",null,null,null,6.6786338,51.181641
"node/1291873534",null,"400","32",null,null,null,"am 2.10.2011 noch im Aufbau (Stromleitungen werden verlegt), nicht nutzbar",null,"Lechwerke AG",null,"2","22 kW",10.897037,47.8151556
"node/1291873547",null,"400","32",null,"2",null,null,null,"Lechwerke AG",null,"2","22kW",10.8794404,48.4247758
"node/1295122252",null,null,"32","yes",null,null,null,null,"Vattenfall",null,"2",null,13.3590528,52.4206568
"node/1299904152",null,null,null,null,"2",null,null,null,"RWE",null,null,null,6.0465952,50.7872342
"node/1313136934",null,"230",null,null,null,null,null,null,"innogy","3",null,null,7.0089068,51.449335
"node/1313361056",null,null,null,null,null,null,null,null,"STAWAG",null,null,null,6.0720156,50.7701681
"node/1316474766",null,null,null,null,"3",null,null,null,null,null,null,null,9.4116628,51.2560059
"node/1330522157",null,null,null,null,null,null,null,null,"E.On",null,null,null,11.54603,48.1326571
"node/1330682643",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2","22 kW11 kW",10.0010991,53.5552428
"node/1341258449",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9484875,53.5613184
"node/1343378673",null,null,null,null,"3",null,null,null,"RADieschen & Co",null,null,null,7.8255205,47.9766213
"node/1349078691",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9899466,53.5560974
"node/1349637137",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9956507,53.5942672
"node/1352606312",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.973292,53.5569574
"node/1352606314",null,"400;230","32","yes","2",null,null,null,"Stromnetz Hamburg","2","2","22 kW;11 kW",10.0077628,53.5545095
"node/1353584965",null,null,null,null,null,null,null,null,"Stadtwerke Düsseldorf",null,null,null,6.8874581,51.1529986
"node/1353753600",null,"400;230","32",null,"2",null,"nur 2h Parken erlaubt",null,"Stromnetz Hamburg","2","2",null,9.951131,53.6178852
"node/1353847302",null,null,null,null,"2",null,null,null,"Stromnetz Hamburg",null,"1",null,10.016149,53.5678733
"node/1354657255",null,null,null,null,null,null,null,null,null,null,null,null,8.7861925,53.0940531
"node/1359257838",null,"400;230","32","yes","2","yes",null,null,"Stromnetz Hamburg","2","2","22kW",9.9519489,53.5752454
"node/1361211335",null,null,null,null,null,"yes",null,null,"Mainova",null,null,null,8.6947387,50.3005224
"node/1362011577",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.914385,53.5460031
"node/1362011587",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9376739,53.5526415
"node/1362011588",null,"400;230","32",null,"2",null,"direkt am Altonaer Rathaus, erreichbar nur über Max-Brauer-Allee",null,"Stromnetz Hamburg","2","2",null,9.935525,53.5464276
"node/1362011589",null,"400;230","32",null,"2",null,"extra Platz, aber im Parkscheinbereich mit max. 2h",null,"Stromnetz Hamburg","2","2",null,9.9382984,53.5505661
"node/1362962159",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9814316,53.555499
"node/1362962160",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9890766,53.5639364
"node/1362962161",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9539393,53.549769
"node/1362962162",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg",null,"1",null,9.990078,53.5728156
"node/1362978806",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9794994,53.5818407
"node/1362978813",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9851783,53.5902373
"node/1362978819",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9777083,53.5753045
"node/1366930008",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9865936,53.5487064
"node/1368401771",null,"400;230","16","yes","2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9991791,53.5496084
"node/1368401772",null,"400;230","32","yes","2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9981709,53.5432069
"node/1368401773",null,"400;230",null,"yes","2","yes",null,null,"Stromnetz Hamburg","2","2",null,10.0011065,53.552577
"node/1369812533",null,"400;230","32",null,"2",null,"extra Platz direkt neben Fahrradhaus am Ende der Einbahnstr.",null,"Stromnetz Hamburg","2","2",null,9.9818137,53.5681442
"node/1371736285","RWE Ladestelle",null,null,null,null,null,null,null,"RWE",null,null,null,9.4037224,48.8760884
"node/1375139687",null,null,null,null,"4",null,null,null,"Stawag",null,null,null,6.0921054,50.7683375
"node/1376344221","E-Auto Ladestation","400","32",null,null,null,null,null,"RWE",null,null,null,7.2209064,50.3295256
"node/1382281165",null,"400","32",null,"2",null,null,null,"Mainova",null,null,null,8.7623493,50.2332149
"node/1382291670",null,null,null,null,null,null,null,null,"Mainova",null,null,null,8.6773708,50.1120637
"node/1387885988","GEW-E-Bike Ladestation",null,null,null,null,null,null,null,null,"yes",null,null,8.1362922,53.5123795
"node/1389040972",null,"400","32",null,"2",null,null,null,"Mainova",null,null,null,8.7661173,50.2316781
"node/1390035552",null,"400;230","32",null,"1",null,null,null,"Stromnetz Hamburg","2","2",null,10.0948028,53.651651
"node/1395867922",null,"400","32",null,"2","yes",null,"24/7","EnBW Energie Baden-Württemberg AG",null,"2",null,8.4235006,49.0072526
"node/1398643645","Hotel Deutscher Hof",null,null,null,null,null,null,null,null,null,null,null,8.9555728,49.9590521
"node/1403755932",null,null,"32",null,"2",null,"P&R","24/7","Stromnetz Hamburg","2","2","22 kW",9.9949167,53.6004068
"node/1408320247",null,"400;230",null,null,null,null,null,null,"Stadt Böblingen",null,null,null,9.0102797,48.6858126
"node/1408331064",null,null,null,null,null,null,null,null,"Stadt Böblingen",null,null,null,9.0025088,48.6875225
"node/1408331068",null,null,null,null,null,null,null,null,"Stadt Böblingen",null,null,null,9.0024856,48.6875421
"node/1408331074",null,"400",null,null,null,null,null,null,"Stadt Böblingen",null,null,null,9.0024603,48.6875635
"node/1408331077",null,"400",null,null,null,null,null,null,"Stadt Böblingen",null,null,null,9.0024369,48.6875833
"node/1409585679",null,null,null,null,null,null,null,null,null,null,null,null,9.9922042,49.7987687
"node/1412059239",null,"400;230",null,null,null,null,null,null,"Volkswagen",null,null,null,10.7673672,52.4310716
"node/1416916963",null,null,null,null,"3","no",null,null,"LEW","6",null,null,10.7764714,48.7194022
"node/1418049131","City Parkhaus","400;230",null,null,null,"no",null,null,"SWT",null,null,null,6.6368636,49.7568873
"node/1419118262",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.8150158,53.5634079
"node/1420501702",null,null,null,null,null,null,null,null,"RWE",null,"2",null,7.348766,51.9306907
"node/1421914413","EWE 0033",null,null,"yes","2","yes",null,"24/7","EWE Go GmbH",null,"2",null,8.249841,53.5765547
"node/1423247135",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2","22 kW;11 kW",10.0159845,53.5895519
"node/1427075370",null,null,null,null,"4",null,null,null,null,null,null,null,11.6461422,48.1892896
"node/1433280273",null,null,null,null,null,null,null,null,"STAWAG",null,null,null,6.0720457,50.7701354
"node/1433280275",null,null,null,null,null,null,null,null,"STAWAG",null,null,null,6.072078,50.7701867
"node/1444345046",null,null,null,null,null,null,null,null,"Erneuerbare Energien Allgäu",null,null,null,10.6839005,47.9195793
"node/1444448099",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,10.1803824,53.5078927
"node/1444712461",null,"400;230","16",null,"2",null,"Säule auf Parkplatz von REWE, nach Ladenschluß ist der Parkplatz gesperrt",null,"Stromnetz Hamburg","2","2",null,9.9088413,53.5655684
"node/1445514700","BAUHAUS Fachzentrum",null,null,"yes",null,null,null,null,"SWB",null,"1",null,8.8619987,53.072352
"node/1446138043",null,null,null,null,null,null,null,null,"Energieversorgung Hildesheim EVI",null,null,null,9.9413928,52.1556768
"node/1451793940",null,"400;230","32",null,"2",null,"Einbahnstraße auf linker Seite, Kabel unter 3 m wird nicht reichen",null,"Stromnetz Hamburg","2","2",null,10.0642867,53.5721487
"node/1455555434","Envia E-Bike Ladestation",null,null,null,null,null,null,null,null,null,null,null,14.0704703,51.7828925
"node/1457289556",null,null,null,null,"4",null,null,"24/7","Stadtwerke Union Nordhessen",null,"4",null,9.494668,51.312454
"node/1457515117",null,null,null,null,"2",null,null,null,"Car Sharing",null,null,null,11.5908415,48.0243709
"node/1461615478",null,null,"16","yes",null,null,null,null,"EWE AG",null,null,null,8.6973515,53.8623376
"node/1462820320",null,"400;230","16",null,"2",null,"Säule im Parkhaus vom EEZ;EG. 1 h parken Kostenlos",null,"Stromnetz Hamburg","2","2",null,9.8649064,53.5711796
"node/1465646575",null,"400;230","32","yes","2",null,null,null,"Stromnetz Hamburg","2","2",null,10.0172836,53.5556077
"node/1465646577",null,"400;230","32",null,"2",null,null,"24/7","Stromnetz Hamburg","2","2","22 kW",10.2180809,53.4869805
"node/1467985827",null,null,null,null,null,null,null,null,"ChargeON",null,"1","22 kW",11.3232748,48.172988
"node/1468465726",null,null,null,null,null,null,null,null,"Allgäuer Überlandwerk",null,null,null,10.5014697,47.6240264
"node/1469152754",null,null,null,null,"2",null,null,null,"Stadt Böblingen",null,null,null,8.9996781,48.6879879
"node/1469152755",null,null,null,null,null,null,null,null,"Stadt Böblingen",null,null,null,8.9997654,48.6879923
"node/1470617157",null,null,null,null,null,null,null,null,"Stawag",null,null,null,6.0903553,50.7680766
"node/1471099775","Ladestation",null,null,"yes",null,"no",null,"24/7","Städtische Werke Lauf a.d.Pegnitz","2","2",null,11.2801463,49.5125885
"node/1471361505",null,null,null,null,null,"yes",null,null,"eon Westfalen Weser",null,null,null,8.8217245,51.7836134
"node/1473523530","eSTATION (2011-11-01T15:30/)",null,null,null,"7 vehicles","no",null,null,"TÜV-Nord",null,null,null,9.7748161,52.3355496
"node/1475946405",null,null,null,"yes","2",null,null,null,"Stadtwerke München",null,"2",null,11.5375666,48.1532363
"node/1481154198",null,"400;230",null,null,null,null,null,null,"SWU Ulm",null,null,null,9.9528948,48.4247217
"node/1481495847",null,null,null,null,"2","no",null,"24/7","Stadtwerke Leipzig",null,"2","11 kW",12.3708321,51.3445663
"node/1489165436","Ilmenau Bahnhof",null,"16;32","yes","2","yes",null,"24/7","Stadtwerke Ilmenau GmbH","2","2",null,10.9224381,50.6845552
"node/1489897353",null,null,null,null,"2",null,null,null,null,null,null,null,9.4596996,51.31622
"node/1491259665",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9963463,53.6747827
"node/1491259673",null,"400;230",null,null,"2",null,null,null,"Stromnetz Hamburg",null,"1",null,9.9640578,53.5471426
"node/1493479795",null,"240",null,"yes","1","no",null,null,"Stadtwerke Bochum","1",null,null,7.2446686,51.4943977
"node/1500778859","e-Bike Ladestation am Indemann","230",null,null,"3","no",null,null,"RWE","2",null,null,6.3666526,50.8501431
"node/1502194316",null,null,"32",null,null,"no",null,"24/7","N-ERGIE",null,"2",null,11.1375085,49.4499464
"node/1502995642",null,"400;230","32","yes","2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9803777,53.4616784
"node/1507190213",null,"400","32","yes","2","yes",null,"24/7","EnBW AG",null,"2",null,8.4109854,49.0106467
"node/1509181401",null,null,"16",null,null,null,null,null,"Monheimer Elektrizitäts- und Gasversorgung",null,null,null,6.8887852,51.1036867
"node/1509181423",null,null,"16",null,null,null,null,null,"Monheimer Elektrizitäts- und Gasversorgung",null,null,null,6.887857,51.1037299
"node/1512991430",null,null,"32;16",null,"2",null,null,null,"Stadtwerke Union Nordhessen",null,null,null,9.5007086,51.3153941
"node/1513050420",null,null,null,null,null,null,null,null,"Stadtwerke Schweinfurt",null,"2",null,10.2369206,50.0618378
"node/1528150069",null,null,null,null,"4",null,null,null,null,null,null,null,11.2220696,48.1651709
"node/1530453608",null,"400","32",null,"2",null,null,"24/7","innogy",null,"2",null,13.4031422,52.5338952
"node/1540490582",null,null,null,null,null,null,null,null,"entega",null,null,null,8.6095338,49.8065508
"node/1544206593",null,null,null,null,null,null,null,null,"STAWAG",null,null,null,6.0785487,50.7779235
"node/1547167707",null,"400","32",null,null,null,null,null,"Süwag Energie AG",null,null,null,8.6589295,50.4924043
"node/1556387482",null,"400","32","yes","2","yes",null,"Mo-Su 08:00-18:00","innogy",null,"2",null,7.005916,51.4372876
"node/1560678917",null,"400","32",null,"2",null,null,null,"innogy",null,"2",null,7.0180024,51.4580766
"node/1565805035",null,null,null,null,null,null,null,null,null,null,null,null,6.8457636,51.9961783
"node/1565805087",null,null,null,null,null,null,null,null,null,null,null,null,7.0168377,52.0012547
"node/1565805110",null,null,null,null,null,null,null,null,null,null,null,null,6.9157489,51.9944816
"node/1570194577","Ladenetz.de 22kW+11kW",null,null,null,null,null,null,null,"Stadtwerke Springe","2","2","22 kW",9.5519088,52.2082489
"node/1570904832",null,null,null,null,null,null,null,null,"Stadtwerke Leipzig",null,null,null,12.3732405,51.3517071
"node/1574615615",null,null,null,"yes",null,null,null,null,"McDonalds","1","1",null,9.0007502,48.6831938
